"","Space_Flight_1","Space_Flight_2","Space_Flight_3","Ground_Control_1","Ground_Control_2","Ground_Control_3"
"RDH13",3.67331081153004,3.75975301121415,3.74056903082536,3.3165190201474,3.53297535142459,3.46545045373088
"ZER1",3.79050820585685,3.24290623560061,4.19152022927356,4.02983363984784,0.206446522021907,-1.50244417679688
"ZDHHC12",4.67446585289111,4.7359073264099,4.77873940538008,4.08329189867648,4.47628228110091,4.3693164472208
"PKN3",1.56825356076815,1.84731593524359,1.1581559780435,-4.09875182374296,-4.09875182374296,-4.09875182374296
"SPTBN4",2.42391200115326,2.32410079091057,2.23974779733258,1.6683492282816,1.82084277803664,1.1062372625868
"BRSK1",5.20948277020533,5.25937666983385,5.29721563232584,4.65112815746456,4.34016230691165,4.37929159178339
"COX6B2",2.03564437191103,3.21179338475911,2.74849412178431,-0.122741235856491,-1.31756683211013,-1.01248795841558
"TMEM190",-1.06565360145749,0.217451961694806,1.07318716754243,-0.470992553198191,-0.660180801767699,-0.8845473897858
"PLPP7",4.06545848227429,4.23967138710858,4.70577384710573,4.44057915497907,4.61954797142753,4.77487933241644
"TAOK1",7.35085383496281,7.1477867312381,6.86559885255616,7.22209889766563,6.86507076567746,6.56612829657798
"MED27",4.23346510117408,4.10885432558416,4.37360110297406,4.73142300393754,4.89815023910867,4.79704943025114
"DEDD2",5.91991640736057,6.06545068975781,6.13232109962455,4.95124475762996,4.77549794837362,4.9318538529394
"SIK3",4.83269077365913,5.09044186678541,5.09169275608413,5.18934824992993,4.63719983853265,4.81359767539638
"MPZL3",-0.0438553621113719,0.206943087633367,-0.48544113252557,1.41356877291414,0.917541475237718,1.10106851154699
"NEK8",2.15445404733867,2.71312925303102,2.55360001026612,2.13893715795511,2.86578894395896,2.85427982472956
"TLCD1",3.94964557889589,4.25275650322488,3.65926003488948,3.75475213164521,3.22052113208641,3.07430341017427
"PCSK7",5.45102203726799,5.49417015940667,5.83808230432999,5.36257897525046,5.70112271339168,5.72539211407583
"SAFB",7.63916236633738,8.10085691968425,7.63981266972027,5.57430404682409,5.63715592034789,5.40548591940939
"CD3G",-2.66586023604742,-1.43512744256868,-0.70102944439223,-2.71158651969581,-1.25733645838698,-2.09658869768866
"CHTOP",6.70521232743542,6.7411850806674,6.69431657715715,7.0096734466734,6.91112635721404,7.00572808512344
"ZBTB7B",4.20953369963972,4.10292534170687,4.18648848305476,5.07083728576258,4.73201677357231,4.31376693298633
"FLAD1",4.78915208092791,3.99928035701302,4.80321418552988,5.33299090967347,5.5397048647165,5.74261784931153
"SHC1",7.77836454376088,7.52553886003244,7.92211031452473,8.54654883103691,8.63186977346445,8.6084742580425
"VPS11",3.88203761302041,3.88749595364586,4.06886509242146,4.90019766305393,5.12727546138654,5.26514032518423
"NLRX1",3.67975978048615,3.53192877898487,3.64097945291143,2.98693836211984,2.71450771560724,2.79956285336363
"ADAR",5.1497568841177,6.47470132320129,5.72147487303718,4.9628202373519,6.09886514234409,6.7913992347642
"IL6R",4.02677791322957,4.54527461153248,3.96707483653236,2.97165921027752,3.14556581952231,3.53342028576738
"UBE2Q1",4.58775367147651,4.78303155747224,4.37953848656633,3.75080308785211,3.94778768665148,4.1741921474231
"CRTC2",5.5347508153653,5.67632319728379,5.63130810742933,5.37431973411281,5.81621163846912,5.9353827046058
"ANO10",3.09614612314081,3.23295935124182,3.50920493931318,2.70013679685809,2.70415352975747,2.87446259478912
"FDPS",7.87962018341868,8.26689938626787,7.88059272629793,6.69855189327172,6.75129378795554,6.72722673956048
"RUSC1",5.60343065058323,5.65858654253288,5.74057075177731,5.41202265625113,5.60500264894939,5.55527183249868
"NA.44",-1.09586981535927,-1.82282116797423,-0.941493307539169,-1.20685719272916,-2.02907324178233,-0.618691451882497
"ENTREP3",5.79221469189583,6.07595964838929,6.13080827080709,5.4218795366443,5.77387657387428,5.98611585934187
"PAQR6",2.46863350068594,3.13090263360102,2.88702014326061,0.756486195648158,-4.09875182374296,1.06000966015019
"PMF1",4.67857797709609,4.85783920340192,5.05443719443207,4.60175161972847,5.0936457975538,5.15992566537224
"SLC25A44",3.94475629512598,3.93006722915631,3.84704904970441,4.61243309318688,4.74412573397702,4.70717578550562
"LMNA",8.3012065716803,8.46050590142882,8.80815487370553,9.38272873112585,9.51927167903627,9.65578581753724
"NBEAL2",4.51480143925593,4.56659862076848,4.99007595598854,2.75839522792061,2.64681115446236,2.38713215909536
"CCDC12",3.02846609708178,3.56416459182681,3.4724001139308,2.88419014616832,3.06255607140818,2.88659875164285
"UBQLN4",6.15353618835342,6.04843613990529,5.92474877108447,5.50336068221545,4.65937034907731,4.76672896036008
"PPP1R35",5.94197157223829,6.17626344592403,6.09899941214316,5.47933894982267,5.46486933647593,5.55137160633723
"GPATCH4",1.8735076847045,1.22895411785725,1.87741461686042,3.18147108007093,4.00857482718997,4.10632191204511
"CYP3A7",-4.09875182374296,-4.09875182374296,-4.09875182374296,0.952197028137884,1.64242319712786,1.37769243507612
"NACC1",6.634372406722,6.53703547507008,6.76632909156377,7.70399505943879,7.96665293805508,7.8781927721905
"LY6K",4.20441818165624,4.49687700253814,4.97204140568483,1.7230354386656,1.14809159089758,0.456910569814966
"IER2",5.23048980486427,4.91720149549244,5.24275129323329,5.07455324232167,4.57406857359533,4.83697302145735
"ZNF394",3.74730131976731,3.8217507144209,3.84654990143209,4.57460950495331,4.75916000463938,4.71791682877715
"CPSF4",3.7331069402782,4.09851337241546,4.6281304579915,3.74921498241442,3.62252052327474,2.58568010375786
"LY6E",6.4167923529323,6.38880337234521,6.29304202375877,7.52066027162442,7.52497683698534,7.94720686309065
"VPS28",3.67607739520358,3.71187104850083,4.0345778100161,3.05739137783877,3.32696610678584,3.51647778954186
"TONSL",2.83325215093352,2.9201381379015,2.95126280275075,1.40460067252386,2.6252079727059,2.58818263972713
"PTGER1",2.36282381587096,2.53058448833421,3.05553494834798,0.948562292626972,0.44093357477459,-0.273234553626089
"PWWP3A",5.93091446509318,5.73758926104501,6.14705146939136,5.4907524936945,5.88632468019402,5.33851669900701
"RECQL4",4.24696326766894,4.40799624662416,3.95371016356159,3.08369696967743,3.09779781463922,3.23629728720009
"LRRC14",3.48411890407976,2.93454271475241,3.97844596540492,3.72555934743599,4.02992522557878,4.19327198412078
"ZNF333",4.41280614293721,4.35860263493891,4.56101034834256,3.4828115330411,3.21387271957773,3.71476548843094
"PPP1R16A",5.40335008784653,5.79110931269086,5.63964613818985,5.65630766457129,5.88334831845528,6.18415091566103
"ORAI2",6.67311351911554,6.51657410567716,6.9755748985334,6.79004821951287,7.27419084409041,7.46018532037436
"ALKBH4",3.2882989471597,2.94703959093378,3.59564244460299,3.61562786024217,4.05561744404337,4.24468479759553
"SH2B2",-4.09875182374296,1.58317772368764,1.78328423904592,2.01744977165267,2.37253176590653,2.65904968182756
"MRNIP",5.3599340016254,5.4101499239216,5.6670506766076,5.08683511479692,4.93506263622424,5.00620868507698
"SQSTM1",8.94574471085516,9.38073373181384,9.08867344697843,9.70193343319396,10.3430313569244,10.5569318965856
"MGAT4B",7.91024397087867,8.03821619656464,8.22798030084832,7.75239113518242,8.00189238790733,8.18825898485094
"RPL8",11.2425410042186,11.4470944184526,11.3360854229214,10.8702793197997,10.9291216223883,11.0406306758184
"LRWD1",5.15848233785006,4.45237278716891,4.9182410483783,5.1304692047029,5.41730813080758,5.54615072175686
"FBXL13",1.34156420300412,2.1415920475648,0.887072059277286,0.793934232562623,0.809828673969805,0.63895958206823
"NAPEPLD",-1.22252765878425,2.62056500632417,1.53689129334918,1.10788126840206,2.19372999437883,2.36055411014057
"PSMC2",5.34252857906529,5.07751408699334,5.38525651914515,5.86282203259405,5.37924487210893,4.37485496153503
"CELF5",-0.0903359265974754,0.061199669451762,-1.88092703382173,-2.0076045170835,-1.10761731271118,-1.95806547839765
"MFSD12",6.92173202317099,6.73795754411971,7.44883211749716,7.53684854960055,7.53880073777324,7.59935499372898
"NA.45",-2.37670293258887,-1.36359657177239,-1.21983456318063,-2.69165784023999,-1.76414498601247,-0.809058433729068
"NA.46",1.33103153667234,1.69510866445311,1.51762379608855,1.31953094046851,1.74386951750002,1.87038293958453
"YDJC",5.03720974552252,5.31328082882255,5.45113794033907,4.80768981083373,4.96386157325655,5.11619877536161
"DVL3",6.75623576325188,6.30810830813309,6.70217054979717,6.28892001708923,6.70593385014565,6.81111997479203
"AP2M1",8.53723028086373,8.46035762378146,9.14510927053569,9.79455532884926,9.88104388986859,9.72124892944781
"ABCF3",6.23127949078831,6.30716502657184,6.39170256978906,6.85567745805598,7.0914584643311,7.28431529672638
"PCYT1A",6.36317392481126,6.12518591529211,6.36530908034676,6.74703918573562,6.66230483820956,6.65907148830007
"FBXO27",2.67842583669079,1.42265920926815,1.63843542096913,2.74656530166374,3.29866088932276,2.69879147301595
"DMKN",3.85998472799589,4.44226052164337,3.95339895629564,4.00186619183716,4.65311911849388,4.81880256889558
"U2AF1L4",3.04753925274657,3.19600384724735,3.21993349863485,3.75163293081063,4.04386737527901,4.19345630737025
"BDH1",-1.78137649410956,0.48750869420212,0.423954675581849,-3.77532348450701,-1.57472326117466,-0.192662603064805
"NPHS1",0.612794582041957,0.957158023986934,0.894217778354531,-0.0386888729468773,-0.351673095720681,-0.331882731606935
"THAP8",1.87240218957517,0.812582947468411,1.84445824923542,2.80907775963666,3.13453534749537,3.55091619770418
"COX7A1",4.82875677513494,5.00539780909008,5.45761483039952,3.0655882512137,2.48120794349177,2.29844016297728
"ZNF382",3.09495836849124,2.62985622810485,2.43820571049973,1.64287875118538,1.64558385153286,0.861754162977337
"PLXDC1",-1.65609495093497,-0.25738716587213,-1.74440488363312,-0.122406965651887,-0.409107282895678,0.0848333260570052
"PGAP3",4.48775392242268,4.6288632947472,5.08438245645924,4.64587360335569,4.892845580755,4.97925323136907
"IKZF3",2.0901984994669,2.6808098700085,2.48811843555171,2.28575906486301,2.33957898721351,2.24765033608742
"FDXR",3.36410616850847,4.29505972746279,3.74924017366161,4.97842059388387,6.31254140430702,6.21256285829411
"SAP30BP",6.3915576125982,6.48933421130037,6.67110344983996,6.73851639604072,6.81187197539188,6.87610341083376
"ACOX1",5.60771750034121,5.62501732716906,5.8370194285873,5.40030626503674,5.28812829019016,5.39079375100763
"PRPSAP1",6.6044123742767,6.78560390436625,6.62075389133013,5.67700981962165,5.37628139230301,5.31906411714133
"CYGB",5.23703068787866,5.03298137106889,6.11851533680496,7.75690010911675,8.32610651327638,8.61306428859909
"SRSF2",7.155947595104,7.65028741712036,6.95993221252739,6.19134195082598,6.23543899072686,6.02578019593193
"ZNF577",-1.33051433184089,-2.53974784022522,-0.229525190018857,0.196335647717737,-2.77178795376618,0.947578933787132
"TMEM143",2.38051128186815,1.68566890277297,2.79860476033159,1.68282646333002,1.99005505142962,1.91375466384838
"ALDH16A1",3.64724315805621,3.96734643565654,3.80000854196643,4.16273973877276,5.28136744887027,5.24138527235415
"ITGA5",8.8248872802955,8.98657494903144,9.47265433200358,8.26665024533832,7.99737097339396,8.07095270187752
"ZNF385A",3.67281707007169,2.73166196260533,2.98008066917557,1.88777167992254,2.86105457834715,2.98586983997189
"SIGLEC16",-0.0899083893258461,0.373971586186795,0.378564066299326,-0.302486768307613,0.224539902871297,-0.00781991399956192
"MPP3",4.35591159488836,4.17374225016718,4.91317115298881,3.7003316048138,3.92764064206929,3.78167835373982
"IZUMO2",0.29906896458508,0.084759140478576,-1.11803931325765,-0.727389020876924,-0.233854230390229,0.400690451325732
"NAGS",0.942465235396543,-0.0713866243819209,1.61161611158333,0.640905490694712,0.446089884719302,1.16587099470664
"LSM12",2.57041287991402,1.90777672597907,1.03404882689771,2.21063369879832,2.7886334162753,2.89064277535331
"EMC10",6.48852639972646,6.57774019769263,7.03382677099868,6.8049854919409,7.07070693220761,7.11842092430004
"JOSD2",5.9282885115359,6.1680699813485,6.56627787579175,5.93861891474273,6.13690878343951,6.36839763066141
"SHANK1",0.406796336286647,-0.767748485608944,1.66644347439218,3.09213323034604,3.21591437086521,3.08712709949374
"FAM171A2",3.37236470379193,2.4669052408271,3.73371865019008,3.11098425577424,2.82389397796001,3.2798083941534
"DBF4B",2.17513004531283,1.75967980687116,2.35872255703973,2.00881565934549,2.18781544471793,2.08972691705415
"PLCD3",1.70083317659201,1.86558190849906,1.62828244767846,0.618106763797881,2.68817001411392,1.49291340884473
"FMNL3",6.24292680862043,5.90500284616487,6.63345364292793,6.54894697094533,6.73720709860251,7.10816935503568
"AQP5",-1.66199280813379,-1.0278505946825,-1.41470532621974,-4.09875182374296,-2.86234302816369,-1.27989699847963
"RACGAP1",3.9941570788909,4.15657028360913,3.87919044797952,3.10172659052924,-4.09875182374296,-4.09875182374296
"LARP4",5.24709934885342,4.08911902871233,3.97961316685924,5.32726486405863,4.46437496702859,3.36118619385908
"TAMALIN",3.71738131646371,3.74929920951371,4.16426800917552,2.32006730453831,2.62488525268336,2.86388319956461
"RAVER1",5.14385719000918,4.8941055713332,4.74379420615763,4.3119749345864,4.36196749498159,3.83039213802931
"SPC24",0.817549808382335,1.12851660966626,1.57883787249414,-0.901585242053349,-1.35928366788909,-0.875157093174657
"LEMD2",7.0387586097142,7.07865086080319,7.42567128191459,7.01879542155978,7.07382194570254,7.22730158505655
"NA.47",2.89536988586296,2.35099330848879,3.15257871073992,-0.387045436697628,0.705116828001249,1.23779067039428
"ZNF653",3.10079295122949,3.2941916619101,3.63159074388216,3.54789588674283,3.62739489541599,4.08206846637201
"MED11",2.70966494923664,2.37358764705054,2.75793823554678,4.01907488636815,4.28250965073298,4.39334581871132
"CXCL16",1.50379533474456,-1.93429499391135,-1.48166772069129,1.46884837918894,2.36942955534491,2.03375327052755
"SCIMP",0.411541851001134,0.662269070887696,0.193241512445131,-0.56889133476937,0.247905279200933,-1.0399221856226
"RNASEK.C17orf49",5.0174219387472,4.94270467744989,4.94809413129079,4.90545214492974,4.65938889630445,4.88403191826649
"BCL6B",1.13020269432893,1.8059083581829,2.3716504538779,-1.52480266513593,-4.09875182374296,-4.09875182374296
"TNFSF13",2.66372799160016,2.66706924640298,2.64653107650205,1.89848993074852,2.52572766653809,2.57589421845767
"SENP3",5.18328835564324,4.59301414715959,5.13129417888299,6.34128549856101,6.5486955283529,6.88167194816269
"FGF11",3.17926400916185,2.92189629547044,3.58860360485067,3.46764310842564,3.29323841135343,3.22915433754317
"EIF4A1",10.0305417643117,10.0347520983189,10.1332994748758,10.5218827137097,10.683030829384,10.766254673531
"RPL26",3.750720262342,3.56245183829955,3.64123129951492,4.11091912364093,4.43977032492643,4.51716969672491
"POLR3K",3.40924286550574,3.10927818670794,2.85193059576655,4.18483815771418,4.15863303665277,4.17175840540771
"SNRNP25",4.0777530864022,3.9109635037509,4.50061561931096,4.83414213471569,5.13667670265567,5.25840492282249
"WDR90",5.59132309072829,6.25577084186776,6.16896895646798,4.37010810243524,4.46680617547862,4.39547455732914
"JMJD8",3.94610619336868,3.56590693669836,4.50997965608938,4.29440037917924,4.3565757694779,4.43498154825232
"CCDC78",1.92249350235058,1.39134551489464,1.70657368659795,0.704285420402295,0.388135693283659,1.37651429763741
"SPSB3",6.68855127311199,7.06556060337022,6.9422896323635,5.65653316942124,5.6607880054753,5.70842974377013
"MEIOB",2.43152716557578,2.16476718220254,1.77501384080977,-3.0129276430411,-2.6960532508749,-3.60821464202462
"TEDC2",1.04866143044941,0.979386806284922,1.80976768455133,1.29947134810944,2.19547522429803,2.08399518994272
"CCNF",2.89447361847904,2.81616493094365,2.37312541319707,1.2939237980402,1.05309742164369,1.68301525167022
"TBC1D24",5.22678214206426,5.86780977778924,5.37664720411183,5.1116582412748,5.04949987748264,4.83065867536419
"AMDHD2",4.46359299527823,4.23964141412777,3.57886819171592,4.56199556534719,5.43118798171294,5.58264293770162
"BICDL2",-1.5038976757632,-1.03605890786238,-0.983871298261136,-2.11269471975796,-0.234177183136779,0.68742323729526
"PAQR4",4.5575976106619,4.32007235299606,4.62004143763726,2.62257841733492,2.56722578257874,2.37512287573537
"FLYWCH2",4.70596158495199,4.68435822979574,5.30020851447517,5.39778299032253,5.50666519407717,5.62462172629706
"ZG16B",-0.0403430041245143,-0.595760617407289,-0.266457997550589,-0.963969154599619,-0.513061613841603,-1.56300627170019
"ZNF75A",3.10927883573354,2.82496982328029,3.12060869554687,4.06230056009102,4.53609058657157,4.62431193264812
"ADCY9",5.45229260411745,4.89105471703439,4.96596590333443,5.02705398570382,4.51156871718753,4.5178758910936
"SHANK2",-1.39965465441219,-0.204753802095434,1.42574122661843,0.727200064381655,-0.36774272920461,-2.19267104286612
"CLPB",5.46933754333278,5.1731987184457,4.33535658796623,4.80099068319753,5.18360192431314,5.28222440945198
"NEU3",4.00807075527552,4.03677323433358,3.82827825624509,2.87223055050974,3.21382455387667,2.95596325397178
"CYB561A3",4.1304283059846,3.98408930669447,4.53183402214649,5.33085697443374,6.40004998877005,6.56846829056659
"SAXO4",3.19273149548643,3.5562614280472,3.81414680411752,2.36281526515366,1.6635046038262,1.90372180189042
"ASRGL1",-1.06746570133264,-0.147111975578936,-0.709382906585391,-0.317925686833054,-0.0259501542257754,-1.08613872034989
"UBXN1",7.4285284367296,7.82792128747082,7.72722254850146,7.07108434756762,7.28575736513549,7.38026177623141
"LBHD1",1.32578790021623,0.781999899232045,1.23898597006727,1.75568303438101,2.48929140057738,2.66507905152659
